,date,rainfall,temp
5842,2014/12/29,2,25.8
5843,2014/12/30,0,25.5
5844,2014/12/31,0,26.3
5845,2015/1/1,0.6,25.8
5846,2015/1/2,0,26.8
5847,2015/1/3,0,27.1
5848,2015/1/4,0,27.7
5849,2015/1/5,0,27.8
5850,2015/1/6,21.8,26.6
5851,2015/1/7,22.4,26.2
5852,2015/1/8,0.8,25.8
5853,2015/1/9,0.4,25
5854,2015/1/10,33.6,25.9
5855,2015/1/11,0,26.7
5856,2015/1/12,0,27.3
5857,2015/1/13,0,27.4
5858,2015/1/14,0,27.6
5859,2015/1/15,0,27.2
5860,2015/1/16,0,26.9
5861,2015/1/17,0,26.8
5862,2015/1/18,0,26.7
5863,2015/1/19,0,27
5864,2015/1/20,0,27
5865,2015/1/21,0,26.9
5866,2015/1/22,0,27.2
5867,2015/1/23,0,26.8
5868,2015/1/24,0,27
5869,2015/1/25,0,27.1
5870,2015/1/26,0,27
5871,2015/1/27,0,27.3
5872,2015/1/28,0,27.4
5873,2015/1/29,0,26.5
5874,2015/1/30,0,26.9
5875,2015/1/31,0,27.3
5876,2015/2/1,0,26.5
5877,2015/2/2,3.4,25.9
5878,2015/2/3,0.2,25.8
5879,2015/2/4,0.2,25.8
5880,2015/2/5,0,26.9
5881,2015/2/6,10.8,26.2
5882,2015/2/7,0.2,26.7
5883,2015/2/8,0,26.7
5884,2015/2/9,0,26.9
5885,2015/2/10,0,26.7
5886,2015/2/11,0,26.6
5887,2015/2/12,0,26.3
5888,2015/2/13,0,26.6
5889,2015/2/14,0,26.8
5890,2015/2/15,0,27.1
5891,2015/2/16,0,27.4
5892,2015/2/17,0,27.4
5893,2015/2/18,0,27.8
5894,2015/2/19,4,26.5
5895,2015/2/20,0,27.5
5896,2015/2/21,0,27.3
5897,2015/2/22,0,27.3
5898,2015/2/23,0,28
5899,2015/2/24,0,27.4
5900,2015/2/25,0,27.6
5901,2015/2/26,0,27.4
5902,2015/2/27,0,27.9
5903,2015/2/28,0,28.3
5904,2015/3/1,0,28.4
5905,2015/3/2,0,28.3
5906,2015/3/3,0,28.4
5907,2015/3/4,14,27.6
5908,2015/3/5,0,27.8
5909,2015/3/6,0,27.9
5910,2015/3/7,0,28.3
5911,2015/3/8,0,28.3
5912,2015/3/9,0,28.6
5913,2015/3/10,0,28.4
5914,2015/3/11,46,25.5
5915,2015/3/12,0,27.3
5916,2015/3/13,0,27.7
5917,2015/3/14,0,28
5918,2015/3/15,0,27.9
5919,2015/3/16,0,28.4
5920,2015/3/17,0,28.3
5921,2015/3/18,0,28.3
5922,2015/3/19,0,28.3
5923,2015/3/20,0,28.5
5924,2015/3/21,0,28.7
5925,2015/3/22,6.4,27.6
5926,2015/3/23,0,28.6
5927,2015/3/24,0,28.6
5928,2015/3/25,0,29
5929,2015/3/26,0,29
5930,2015/3/27,0,28.9
5931,2015/3/28,0,28.7
5932,2015/3/29,9.2,27
5933,2015/3/30,0,28.6
5934,2015/3/31,8.8,27.9
5935,2015/4/1,13.8,27.1
5936,2015/4/2,11.4,27
5937,2015/4/3,0,27.6
5938,2015/4/4,0,28.9
5939,2015/4/5,9.8,27.7
5940,2015/4/6,1.6,28.4
5941,2015/4/7,0,29.2
5942,2015/4/8,0,29.3
5943,2015/4/9,0,29.1
5944,2015/4/10,0.4,29.3
5945,2015/4/11,0,28.2
5946,2015/4/12,0,28.8
5947,2015/4/13,0,29.3
5948,2015/4/14,0,29.2
5949,2015/4/15,0,29.1
5950,2015/4/16,0,29.6
5951,2015/4/17,0.6,29.6
5952,2015/4/18,0,29.6
5953,2015/4/19,8.2,28.3
5954,2015/4/20,0,28.8
5955,2015/4/21,3.2,27.9
5956,2015/4/22,0,28.8
5957,2015/4/23,0,29.5
5958,2015/4/24,1.6,28.7
5959,2015/4/25,0,28.8
5960,2015/4/26,18.8,27.9
5961,2015/4/27,0.4,27.9
5962,2015/4/28,0.2,28.3
5963,2015/4/29,0,28.7
5964,2015/4/30,3.2,27.4
5965,2015/5/1,0,27.7
5966,2015/5/2,16.4,28
5967,2015/5/3,22.2,26.7
5968,2015/5/4,5,27
5969,2015/5/5,2.6,28.1
5970,2015/5/6,3.4,28.5
5971,2015/5/7,0.2,29.3
5972,2015/5/8,0,28.8
5973,2015/5/9,0,29.3
5974,2015/5/10,0,29.6
5975,2015/5/11,0,29.9
5976,2015/5/12,3,29.2
5977,2015/5/13,0,29.2
5978,2015/5/14,16.6,29.2
5979,2015/5/15,9.8,27.2
5980,2015/5/16,0,28.4
5981,2015/5/17,0,29
5982,2015/5/18,2.4,28.6
5983,2015/5/19,0,29.4
5984,2015/5/20,0,29
5985,2015/5/21,0,29.4
5986,2015/5/22,0,29
5987,2015/5/23,5.4,27.1
5988,2015/5/24,0,28.7
5989,2015/5/25,0,28.8
5990,2015/5/26,0,28.6
5991,2015/5/27,2,28.3
5992,2015/5/28,0,29
5993,2015/5/29,0,30.1
5994,2015/5/30,0,30
5995,2015/5/31,0,29.7
5996,2015/6/1,0,29.4
5997,2015/6/2,1.8,29.6
5998,2015/6/3,0,29.2
5999,2015/6/4,2.2,29.5
6000,2015/6/5,0,29.2
6001,2015/6/6,12.8,27.9
6002,2015/6/7,28.4,27.9
6003,2015/6/8,0,28.4
6004,2015/6/9,0,28.2
6005,2015/6/10,0,29.2
6006,2015/6/11,2.8,28.3
6007,2015/6/12,17.4,27
6008,2015/6/13,0,28.1
6009,2015/6/14,13.4,26.8
6010,2015/6/15,3.8,27.7
6011,2015/6/16,0,27.7
6012,2015/6/17,0.4,28.4
6013,2015/6/18,0,29.5
6014,2015/6/19,0,29.4
6015,2015/6/20,0,29.8
6016,2015/6/21,0,30
6017,2015/6/22,0,30.2
6018,2015/6/23,0,30.1
6019,2015/6/24,0,30
6020,2015/6/25,0,29.9
6021,2015/6/26,0,29.7
6022,2015/6/27,0,29.9
6023,2015/6/28,12.8,29.4
6024,2015/6/29,0,29.7
6025,2015/6/30,0,29.7
6026,2015/7/1,6.4,28.6
6027,2015/7/2,0,29.2
6028,2015/7/3,0.4,29.4
6029,2015/7/4,22.2,27.4
6030,2015/7/5,0,29.3
6031,2015/7/6,0,29.5
6032,2015/7/7,2,29.3
6033,2015/7/8,20,28.5
6034,2015/7/9,0,29.1
6035,2015/7/10,11.4,28.7
6036,2015/7/11,0.6,29.4
6037,2015/7/12,0,29.3
6038,2015/7/13,0,29.4
6039,2015/7/14,45.8,28.1
6040,2015/7/15,0,29.2
6041,2015/7/16,1.6,29.3
6042,2015/7/17,0,29.5
6043,2015/7/18,0,29.8
6044,2015/7/19,0.2,29.6
6045,2015/7/20,0,29.4
6046,2015/7/21,0.4,29.5
6047,2015/7/22,0,29.6
6048,2015/7/23,0,29.3
6049,2015/7/24,0,29.3
6050,2015/7/25,0,29.4
6051,2015/7/26,3.6,28.1
6052,2015/7/27,0,29
6053,2015/7/28,0,28.7
6054,2015/7/29,0,29
6055,2015/7/30,0,29.2
6056,2015/7/31,2.2,27.6
6057,2015/8/1,1.6,26.7
6058,2015/8/2,0,28.7
6059,2015/8/3,26.2,26.2
6060,2015/8/4,6.2,27.1
6061,2015/8/5,0,28.5
6062,2015/8/6,1.6,27.3
6063,2015/8/7,20.2,27.2
6064,2015/8/8,28.2,28.1
6065,2015/8/9,14.2,27.5
6066,2015/8/10,1,29.1
6067,2015/8/11,0,28.8
6068,2015/8/12,63.2,26.1
6069,2015/8/13,0,28.1
6070,2015/8/14,0,29.1
6071,2015/8/15,0,29
6072,2015/8/16,0,28.8
6073,2015/8/17,0,28.7
6074,2015/8/18,0,29
6075,2015/8/19,0,29
6076,2015/8/20,0,29.1
6077,2015/8/21,0,28.6
6078,2015/8/22,0,29
6079,2015/8/23,0,29
6080,2015/8/24,0,28.8
6081,2015/8/25,22.2,28.4
6082,2015/8/26,0,29
6083,2015/8/27,0,28.7
6084,2015/8/28,0,28.9
6085,2015/8/29,0,29.7
6086,2015/8/30,1.2,29
6087,2015/8/31,0,29.2
6088,2015/9/1,0,29.3
6089,2015/9/2,0,29.3
6090,2015/9/3,0,29.4
6091,2015/9/4,0.4,29
6092,2015/9/5,0,29.2
6093,2015/9/6,0,29.2
6094,2015/9/7,0,28.9
6095,2015/9/8,0,29.2
6096,2015/9/9,17.4,27
6097,2015/9/10,0,27.6
6098,2015/9/11,0,28.9
6099,2015/9/12,0,28.6
6100,2015/9/13,0,28.9
6101,2015/9/14,0,28.7
6102,2015/9/15,18.4,26.6
6103,2015/9/16,16.4,27.7
6104,2015/9/17,0,29
6105,2015/9/18,0,28.8
6106,2015/9/19,0,29
6107,2015/9/20,0,29.1
6108,2015/9/21,0.2,28.9
6109,2015/9/22,4.6,28.7
6110,2015/9/23,0,29.2
6111,2015/9/24,0,28.8
6112,2015/9/25,0,28.9
6113,2015/9/26,0,29
6114,2015/9/27,0,28.9
6115,2015/9/28,2.8,27.8
6116,2015/9/29,0,28.1
6117,2015/9/30,1.4,28.7
6118,2015/10/1,0,28.7
6119,2015/10/2,28.6,27.5
6120,2015/10/3,0,28.5
6121,2015/10/4,0,29
6122,2015/10/5,0.2,28.4
6123,2015/10/6,19.8,27.4
6124,2015/10/7,0.6,28.1
6125,2015/10/8,0,28.3
6126,2015/10/9,0,29
6127,2015/10/10,0,28.9
6128,2015/10/11,0,29.3
6129,2015/10/12,0,29.1
6130,2015/10/13,0,28.9
6131,2015/10/14,7.8,28.6
6132,2015/10/15,0,29.5
6133,2015/10/16,0,29
6134,2015/10/17,0,29.4
6135,2015/10/18,0,29.3
6136,2015/10/19,0,29.5
6137,2015/10/20,0,29.2
6138,2015/10/21,0,29.2
6139,2015/10/22,0,29.6
6140,2015/10/23,0,29.6
6141,2015/10/24,0.6,28.9
6142,2015/10/25,0,28.2
6143,2015/10/26,0,29
6144,2015/10/27,0,29
6145,2015/10/28,24,26.6
6146,2015/10/29,0,28.4
6147,2015/10/30,5.2,27.6
6148,2015/10/31,0.4,27.2
6149,2015/11/1,0.2,27.6
6150,2015/11/2,0.2,27.8
6151,2015/11/3,0,28.6
6152,2015/11/4,0,28.2
6153,2015/11/5,0,28.4
6154,2015/11/6,0,28.4
6155,2015/11/7,1.4,27.9
6156,2015/11/8,0,27.6
6157,2015/11/9,1.4,28
6158,2015/11/10,0,28.2
6159,2015/11/11,0,27.5
6160,2015/11/12,0,28.2
6161,2015/11/13,0,28.3
6162,2015/11/14,0,29
6163,2015/11/15,0,27.9
6164,2015/11/16,1.6,26.5
6165,2015/11/17,9.8,27
6166,2015/11/18,0,28.6
6167,2015/11/19,0,28.8
6168,2015/11/20,0.2,28.1
6169,2015/11/21,0,27.6
6170,2015/11/22,0,28.3
6171,2015/11/23,0,29.1
6172,2015/11/24,24,26.8
6173,2015/11/25,3.2,27.2
6174,2015/11/26,0.8,27.1
6175,2015/11/27,0.4,27.6
6176,2015/11/28,0,28.5
6177,2015/11/29,3.6,28.5
6178,2015/11/30,25.8,27.6
6179,2015/12/1,28.8,26.9
6180,2015/12/2,0.2,27.6
6181,2015/12/3,0,28.7
6182,2015/12/4,0,28.4
6183,2015/12/5,6,28.1
6184,2015/12/6,4,27.8
6185,2015/12/7,0,28.5
6186,2015/12/8,21.6,28.1
6187,2015/12/9,2,27.8
6188,2015/12/10,40.4,27.4
6189,2015/12/11,11,27.2
6190,2015/12/12,37.8,26.8
6191,2015/12/13,12.6,25.8
6192,2015/12/14,0.4,27.6
6193,2015/12/15,0,27.5
6194,2015/12/16,0.2,28
6195,2015/12/17,0,27.8
6196,2015/12/18,8.2,27.8
6197,2015/12/19,0,28.4
6198,2015/12/20,0,28.5
6199,2015/12/21,0,28.7
6200,2015/12/22,4.8,28.4
6201,2015/12/23,25.6,27.4
6202,2015/12/24,40.2,26.4
6203,2015/12/25,0,27.9
6204,2015/12/26,0,28.5
6205,2015/12/27,0,28.3
6206,2015/12/28,0,28.4
6207,2015/12/29,39,26.9
6208,2015/12/30,2.2,27.8
6209,2015/12/31,17,26
6210,2016/1/1,2,27.5
6211,2016/1/2,39.6,25.7
6212,2016/1/3,16.6,25.4
6213,2016/1/4,0,27.9
6214,2016/1/5,0,28.7
6215,2016/1/6,0,28.5
6216,2016/1/7,0,28.7
6217,2016/1/8,0,28.5
6218,2016/1/9,1.8,28.5
6219,2016/1/10,0,28.8
6220,2016/1/11,0,28.8
6221,2016/1/12,0,29
6222,2016/1/13,0,29
6223,2016/1/14,0.2,28.7
6224,2016/1/15,5.6,28
6225,2016/1/16,12.2,27.9
6226,2016/1/17,33.4,27.4
6227,2016/1/18,2.6,28.6
6228,2016/1/19,2,28.5
6229,2016/1/20,0.8,28.3
6230,2016/1/21,0.6,28.3
6231,2016/1/22,0,28.5
6232,2016/1/23,0,28.7
6233,2016/1/24,0,28.8
6234,2016/1/25,2.6,28.4
6235,2016/1/26,6,27.9
6236,2016/1/27,1,28.8
6237,2016/1/28,0,29
6238,2016/1/29,0,28.6
6239,2016/1/30,0,28.8
6240,2016/1/31,0,28.8
6241,2016/2/1,0,28.9
6242,2016/2/2,10.6,27.7
6243,2016/2/3,0,28.5
6244,2016/2/4,0.2,28.2
6245,2016/2/5,0,28.3
6246,2016/2/6,1.8,28.7
6247,2016/2/7,26.4,27
6248,2016/2/8,0,27.7
6249,2016/2/9,0,26.8
6250,2016/2/10,0,26.7
6251,2016/2/11,0.4,27.4
6252,2016/2/12,0.6,27.6
6253,2016/2/13,0,28.6
6254,2016/2/14,1.2,28.6
6255,2016/2/15,0,28.9
6256,2016/2/16,0,28.7
6257,2016/2/17,0,28.1
6258,2016/2/18,0,27.8
6259,2016/2/19,70.4,25.1
6260,2016/2/20,2.6,26.7
6261,2016/2/21,0,27.5
6262,2016/2/22,0,28.2
6263,2016/2/23,0,28
6264,2016/2/24,71.8,25.9
6265,2016/2/25,0,27.7
6266,2016/2/26,0,28.4
6267,2016/2/27,0,28.3
6268,2016/2/28,0,28.5
6269,2016/2/29,0,28.7
6270,2016/3/1,0,28.6
6271,2016/3/2,0,28.2
6272,2016/3/3,0,28.5
6273,2016/3/4,0.4,28.4
6274,2016/3/5,0,28.6
6275,2016/3/6,0,29
6276,2016/3/7,0,28.5
6277,2016/3/8,0.6,28.4
6278,2016/3/9,0,29.2
6279,2016/3/10,1.6,29
6280,2016/3/11,0,29.4
6281,2016/3/12,0,29
6282,2016/3/13,2.4,29
6283,2016/3/14,0,29.2
6284,2016/3/15,0,29.2
6285,2016/3/16,0,28.6
6286,2016/3/17,0,28.9
6287,2016/3/18,0,28.8
6288,2016/3/19,0,28.9
6289,2016/3/20,0,29.3
6290,2016/3/21,0.2,29.2
6291,2016/3/22,1,28.3
6292,2016/3/23,0,28.8
6293,2016/3/24,0,29.5
6294,2016/3/25,0,29
6295,2016/3/26,0,29.5
6296,2016/3/27,0,29.6
6297,2016/3/28,0,29.6
6298,2016/3/29,0,29.3
6299,2016/3/30,0,29.4
6300,2016/3/31,0,29.6
6301,2016/4/1,0,29.6
6302,2016/4/2,0,29.8
6303,2016/4/3,7.6,28.8
6304,2016/4/4,6.2,29.2
6305,2016/4/5,0,29
6306,2016/4/6,0,29.4
6307,2016/4/7,0,29.3
6308,2016/4/8,0,29.7
6309,2016/4/9,1.2,28.8
6310,2016/4/10,0,29.7
6311,2016/4/11,0,29.8
6312,2016/4/12,9.4,29.9
6313,2016/4/13,0,29.6
6314,2016/4/14,9.6,29.4
6315,2016/4/15,4.8,28.9
6316,2016/4/16,0,29.9
6317,2016/4/17,0,30.1
6318,2016/4/18,0,30.3
6319,2016/4/19,0.2,30.5
6320,2016/4/20,0.4,29.4
6321,2016/4/21,0,30.4
6322,2016/4/22,0,29.7
6323,2016/4/23,0,29.8
6324,2016/4/24,13.8,29.2
6325,2016/4/25,18.2,28.7
6326,2016/4/26,7.6,28.9
6327,2016/4/27,4.2,28.9
6328,2016/4/28,6.2,28.9
6329,2016/4/29,0.4,29
6330,2016/4/30,0,28.6
6331,2016/5/1,0,29.6
6332,2016/5/2,0,29.4
6333,2016/5/3,0,30
6334,2016/5/4,0,30.7
6335,2016/5/5,0.6,29.5
6336,2016/5/6,0,29.8
6337,2016/5/7,0,29.8
6338,2016/5/8,0,29.7
6339,2016/5/9,0,30
6340,2016/5/10,0,30.7
6341,2016/5/11,8,29.3
6342,2016/5/12,0,29.7
6343,2016/5/13,0.8,28.8
6344,2016/5/14,16.4,27.7
6345,2016/5/15,0,28.8
6346,2016/5/16,31.6,28.5
6347,2016/5/17,0,29.2
6348,2016/5/18,54.8,28.5
6349,2016/5/19,0,28.6
6350,2016/5/20,2.8,29.6
6351,2016/5/21,10.6,28.9
6352,2016/5/22,25.6,28.1
6353,2016/5/23,1.8,29.1
6354,2016/5/24,0,29.9
6355,2016/5/25,0,30
6356,2016/5/26,0,28.6
6357,2016/5/27,0,30
6358,2016/5/28,29.8,29
6359,2016/5/29,0,29.7
6360,2016/5/30,11,27.9
6361,2016/5/31,0,28.8
6362,2016/6/1,0.8,28
6363,2016/6/2,0,28.7
6364,2016/6/3,0,28.7
6365,2016/6/4,3.8,26.9
6366,2016/6/5,0,28.7
6367,2016/6/6,0,29.7
6368,2016/6/7,0,29.9
6369,2016/6/8,3.8,28
6370,2016/6/9,0.6,28.5
6371,2016/6/10,0,28.7
6372,2016/6/11,16.2,28.1
6373,2016/6/12,0,28.6
6374,2016/6/13,7.2,28.7
6375,2016/6/14,0.2,28.5
6376,2016/6/15,34.6,28.5
6377,2016/6/16,6.4,28.4
6378,2016/6/17,18.4,26.4
6379,2016/6/18,0.4,26.9
6380,2016/6/19,0,27.7
6381,2016/6/20,0,29
6382,2016/6/21,0,28.9
6383,2016/6/22,2.2,27.4
6384,2016/6/23,0,29.2
6385,2016/6/24,67.8,26.7
6386,2016/6/25,0,29.1
6387,2016/6/26,0.8,28.7
6388,2016/6/27,0,28.9
6389,2016/6/28,0,29.5
6390,2016/6/29,0,30.3
6391,2016/6/30,0,30
6392,2016/7/1,0,29.8
6393,2016/7/2,0,29.9
6394,2016/7/3,0,30.1
6395,2016/7/4,0,30.1
6396,2016/7/5,0,30.1
6397,2016/7/6,1.2,29.3
6398,2016/7/7,0.8,29.4
6399,2016/7/8,4.4,29.1
6400,2016/7/9,0,29.8
6401,2016/7/10,0,29.6
6402,2016/7/11,1.4,28.1
6403,2016/7/12,0,29.8
6404,2016/7/13,1.2,28.2
6405,2016/7/14,0.8,27.6
6406,2016/7/15,0.4,27.4
6407,2016/7/16,1.6,28.4
6408,2016/7/17,0.4,27.7
6409,2016/7/18,44,27.3
6410,2016/7/19,0.4,28
6411,2016/7/20,11.8,27.1
6412,2016/7/21,59.4,27.1
6413,2016/7/22,28.8,26
6414,2016/7/23,4.8,27.1
6415,2016/7/24,0.8,27.4
6416,2016/7/25,0.2,27.5
6417,2016/7/26,1.6,26.5
6418,2016/7/27,0,28.4
6419,2016/7/28,0,28.6
6420,2016/7/29,0,28.7
6421,2016/7/30,0.6,28.9
6422,2016/7/31,4,27.6
6423,2016/8/1,22.2,27.4
6424,2016/8/2,0,29.1
6425,2016/8/3,7,27.5
6426,2016/8/4,0,28.4
6427,2016/8/5,0.2,29.5
6428,2016/8/6,4.6,28.3
6429,2016/8/7,0,29.4
6430,2016/8/8,0,29.6
6431,2016/8/9,0,29
6432,2016/8/10,0,29.7
6433,2016/8/11,3.6,29.2
6434,2016/8/12,3.4,29
6435,2016/8/13,0,29.4
6436,2016/8/14,0.2,28.7
6437,2016/8/15,0,29.3
6438,2016/8/16,0,29.6
6439,2016/8/17,2.2,29.3
6440,2016/8/18,0,30.2
6441,2016/8/19,11.2,28.3
6442,2016/8/20,0,29.6
6443,2016/8/21,30.6,27.8
6444,2016/8/22,0.2,29.2
6445,2016/8/23,18.2,29.2
6446,2016/8/24,13.4,27.7
6447,2016/8/25,0,29.2
6448,2016/8/26,0,29.4
6449,2016/8/27,0,29.4
6450,2016/8/28,0,28.8
6451,2016/8/29,10.6,28.9
6452,2016/8/30,11.6,27.4
6453,2016/8/31,0,28.3
6454,2016/9/1,3.6,27.1
6455,2016/9/2,0,28.5
6456,2016/9/3,0,29.1
6457,2016/9/4,1.8,28.7
6458,2016/9/5,12.6,27.9
6459,2016/9/6,1,28.8
6460,2016/9/7,5,27.5
6461,2016/9/8,0,29.2
6462,2016/9/9,6.6,27.8
6463,2016/9/10,2.8,27
6464,2016/9/11,0.2,28.5
6465,2016/9/12,3.4,26.3
6466,2016/9/13,0,28.9
6467,2016/9/14,34,26.5
6468,2016/9/15,0,28.7
6469,2016/9/16,15.2,28.1
6470,2016/9/17,0,28.9
6471,2016/9/18,7.2,28.3
6472,2016/9/19,15.8,28.3
6473,2016/9/20,0,28.7
6474,2016/9/21,2.5,28.1
6475,2016/9/22,0,28.3
6476,2016/9/23,0,28.4
6477,2016/9/24,0,28.5
6478,2016/9/25,0,28.7
6479,2016/9/26,0,28.3
6480,2016/9/27,0,28.1
6481,2016/9/28,0,29.7
6482,2016/9/29,0,29.6
6483,2016/9/30,7.2,28.1
6484,2016/10/1,0,27.9
6485,2016/10/2,0,30
6486,2016/10/3,75.4,27.8
6487,2016/10/4,0,28.3
6488,2016/10/5,0,28.5
6489,2016/10/6,0.4,27.9
6490,2016/10/7,22.2,25.9
6491,2016/10/8,0,28.6
6492,2016/10/9,0,28.5
6493,2016/10/10,0,29.7
6494,2016/10/11,0,30.1
6495,2016/10/12,0.2,29.9
6496,2016/10/13,0,29.5
6497,2016/10/14,1.6,28.9
6498,2016/10/15,0,30
6499,2016/10/16,5,28.6
6500,2016/10/17,0,29.2
6501,2016/10/18,0,29.6
6502,2016/10/19,22.4,27.6
6503,2016/10/20,0,29
6504,2016/10/21,1,29
6505,2016/10/22,4.2,28.3
6506,2016/10/23,0.8,28.2
6507,2016/10/24,7,26.8
6508,2016/10/25,15,26.9
6509,2016/10/26,1.6,27.2
6510,2016/10/27,14.6,25.9
6511,2016/10/28,0,27.4
6512,2016/10/29,9.2,27.1
6513,2016/10/30,0.4,27.3
6514,2016/10/31,0,28.8
6515,2016/11/1,35,26.7
6516,2016/11/2,1,27.4
6517,2016/11/3,19.2,27.4
6518,2016/11/4,0,28.3
6519,2016/11/5,4.4,26.9
6520,2016/11/6,0,28.8
6521,2016/11/7,1.2,26.8
6522,2016/11/8,0,28.7
6523,2016/11/9,64.4,27
6524,2016/11/10,11,27.3
6525,2016/11/11,5.6,26.9
6526,2016/11/12,8.8,27.5
6527,2016/11/13,0,27.8
6528,2016/11/14,65.6,25.5
6529,2016/11/15,0,27.6
6530,2016/11/16,30.2,26.4
6531,2016/11/17,29.4,27
6532,2016/11/18,1,27.4
6533,2016/11/19,0.8,27.9
6534,2016/11/20,1.8,28
6535,2016/11/21,0,28.6
6536,2016/11/22,1.4,27.4
6537,2016/11/23,1.2,27.6
6538,2016/11/24,0,27.6
6539,2016/11/25,2.8,27.7
6540,2016/11/26,4.6,27.4
6541,2016/11/27,0,27.3
6542,2016/11/28,0,27.6
6543,2016/11/29,0.8,26.4
6544,2016/11/30,0,28.1
6545,2016/12/1,18.4,25.7
6546,2016/12/2,1.2,27.4
6547,2016/12/3,1,27.3
6548,2016/12/4,18.6,28.6
6549,2016/12/5,0.8,28.7
6550,2016/12/6,21.6,27.7
6551,2016/12/7,33.4,27.8
6552,2016/12/8,0,28.5
6553,2016/12/9,23.4,27
6554,2016/12/10,2,27.5
6555,2016/12/11,7.6,26.5
6556,2016/12/12,0,28.5
6557,2016/12/13,0,28.4
6558,2016/12/14,0.2,28
6559,2016/12/15,0,28.7
6560,2016/12/16,2.4,28.2
6561,2016/12/17,29.6,26.8
6562,2016/12/18,2.4,26.9
6563,2016/12/19,6,28
6564,2016/12/20,0,28.6
6565,2016/12/21,3,28.5
6566,2016/12/22,12.2,26.7
6567,2016/12/23,19.6,27
6568,2016/12/24,73,26.3
6569,2016/12/25,10.4,26.6
6570,2016/12/26,0,26.5
6571,2016/12/27,0.6,26.3
6572,2016/12/28,3.8,25.7
6573,2016/12/29,0,27.6
6574,2016/12/30,1.4,27
6575,2016/12/31,0,26.6
6576,2017/1/1,0.8,27.4
6577,2017/1/2,0,26.6
6578,2017/1/3,0.6,26.4
6579,2017/1/4,2.8,26.6
6580,2017/1/5,0.6,28
6581,2017/1/6,0,28.3
6582,2017/1/7,0,28.9
6583,2017/1/8,0.8,28.9
6584,2017/1/9,0,28.4
6585,2017/1/10,3,27.9
6586,2017/1/11,26.4,26.7
6587,2017/1/12,0,28
6588,2017/1/13,0,27.1
6589,2017/1/14,0.4,27.5
6590,2017/1/15,10.8,26.9
6591,2017/1/16,3,26.9
6592,2017/1/17,0,27.1
6593,2017/1/18,6,26.5
6594,2017/1/19,16.6,26.6
6595,2017/1/20,4.6,26.3
6596,2017/1/21,5.6,26.9
6597,2017/1/22,31.4,26.5
6598,2017/1/23,60.6,25.1
6599,2017/1/24,17.4,24
6600,2017/1/25,0,26
6601,2017/1/26,1.8,27
6602,2017/1/27,0,27.4
6603,2017/1/28,1.4,26.2
6604,2017/1/29,0.6,26.3
6605,2017/1/30,2.6,26
6606,2017/1/31,0,26.8
6607,2017/2/1,0,26.9
6608,2017/2/2,1.4,27.1
6609,2017/2/3,25.4,27.2
6610,2017/2/4,15,26.7
6611,2017/2/5,23.4,26.9
6612,2017/2/6,5.4,27.2
6613,2017/2/7,21,25.8
6614,2017/2/8,4.6,26.4
6615,2017/2/9,0,27.5
6616,2017/2/10,0,27.4
6617,2017/2/11,0,27.3
6618,2017/2/12,5.2,26.3
6619,2017/2/13,1.6,26.6
6620,2017/2/14,0.2,26.6
6621,2017/2/15,16.4,25.7
6622,2017/2/16,0.8,26.6
6623,2017/2/17,0,27.1
6624,2017/2/18,0,27
6625,2017/2/19,0,27.7
6626,2017/2/20,0,27.6
6627,2017/2/21,0,27.8
6628,2017/2/22,0,27.5
6629,2017/2/23,3.6,27.1
6630,2017/2/24,31.2,25.1
6631,2017/2/25,0,26.9
6632,2017/2/26,0,27.4
6633,2017/2/27,0,27.3
6634,2017/2/28,4,27.1
6635,2017/3/1,22,25.2
6636,2017/3/2,0.4,26.9
6637,2017/3/3,10.4,26.6
6638,2017/3/4,14.6,25.6
6639,2017/3/5,0,27.2
6640,2017/3/6,0,27.2
6641,2017/3/7,0,27.1
6642,2017/3/8,0,27.3
6643,2017/3/9,0,27.1
6644,2017/3/10,0,27
6645,2017/3/11,0,27.7
6646,2017/3/12,0,26.8
6647,2017/3/13,0,27.7
6648,2017/3/14,0,26.9
6649,2017/3/15,0,28.6
6650,2017/3/16,0,28.2
6651,2017/3/17,0,27.3
6652,2017/3/18,0,28.4
6653,2017/3/19,0,28.4
6654,2017/3/20,21.4,26.7
6655,2017/3/21,0,27.7
6656,2017/3/22,0.4,28
6657,2017/3/23,0,28.7
6658,2017/3/24,0,28.2
6659,2017/3/25,0,28.1
6660,2017/3/26,0,29.2
6661,2017/3/27,5,28.5
6662,2017/3/28,30.2,26.4
6663,2017/3/29,2.4,26.9
6664,2017/3/30,19.2,25.6
6665,2017/3/31,10.6,27.1
6666,2017/4/1,7.6,26.4
6667,2017/4/2,2.6,27.1
6668,2017/4/3,1.4,27.5
6669,2017/4/4,2.2,28.6
6670,2017/4/5,0,29
6671,2017/4/6,0.6,28.6
6672,2017/4/7,37.8,27.5
6673,2017/4/8,1.6,26.8
6674,2017/4/9,6.2,27.5
6675,2017/4/10,0,27.3
6676,2017/4/11,11.8,28.4
6677,2017/4/12,22,27.7
6678,2017/4/13,0.6,27
6679,2017/4/14,0.2,27.9
6680,2017/4/15,0,28.6
6681,2017/4/16,0,28.5
6682,2017/4/17,0,29.1
6683,2017/4/18,11.6,27.4
6684,2017/4/19,0.2,28
6685,2017/4/20,0,28.1
6686,2017/4/21,18,27.8
6687,2017/4/22,0.4,28.2
