,DATE,STATION,rain,temp
1323,2017/3/17,"PUERTO CASADO, PA",11.57464789,22.1
1324,2017/3/18,"PUERTO CASADO, PA",11.57464789,23.3
1325,2017/3/19,"PUERTO CASADO, PA",11.57464789,24.4
1326,2017/3/20,"PUERTO CASADO, PA",11.57464789,27.7
1327,2017/3/21,"PUERTO CASADO, PA",11.57464789,28.6
1328,2017/3/22,"PUERTO CASADO, PA",11.57464789,27.7
1329,2017/3/23,"PUERTO CASADO, PA",11.57464789,26.2
1330,2017/3/24,"PUERTO CASADO, PA",11.57464789,27.6
1331,2017/3/25,"PUERTO CASADO, PA",11.57464789,28.8
1332,2017/3/26,"PUERTO CASADO, PA",11.57464789,27.2
1333,2017/3/27,"PUERTO CASADO, PA",11.57464789,25.9
1334,2017/3/28,"PUERTO CASADO, PA",11.57464789,29.1
1335,2017/3/29,"PUERTO CASADO, PA",11.57464789,28.3
1336,2017/3/30,"PUERTO CASADO, PA",11.57464789,29.1
1337,2017/3/31,"PUERTO CASADO, PA",11.57464789,29.3
1338,2017/4/1,"PUERTO CASADO, PA",11.57464789,28.9
1339,2017/4/2,"PUERTO CASADO, PA",11.57464789,30.1
1340,2017/4/3,"PUERTO CASADO, PA",11.57464789,25.9
1341,2017/4/4,"PUERTO CASADO, PA",11.57464789,26.7
1342,2017/4/5,"PUERTO CASADO, PA",11.57464789,27.2
1343,2017/4/6,"PUERTO CASADO, PA",11.57464789,24.8
1344,2017/4/7,"PUERTO CASADO, PA",11.57464789,27.5
1345,2017/4/8,"PUERTO CASADO, PA",11.57464789,30.2
1346,2017/4/9,"PUERTO CASADO, PA",11.57464789,28.9
1347,2017/4/10,"PUERTO CASADO, PA",11.57464789,24.1
1348,2017/4/11,"PUERTO CASADO, PA",11.57464789,23.9
1349,2017/4/12,"PUERTO CASADO, PA",11.57464789,25.4
1350,2017/4/13,"PUERTO CASADO, PA",11.57464789,24.6
1351,2017/4/14,"PUERTO CASADO, PA",11.57464789,27.4
1352,2017/4/15,"PUERTO CASADO, PA",11.57464789,29.6
1353,2017/4/16,"PUERTO CASADO, PA",11.57464789,26.3
1354,2017/4/17,"PUERTO CASADO, PA",11.57464789,26.2
1355,2017/4/18,"PUERTO CASADO, PA",11.57464789,25.9
1356,2017/4/19,"PUERTO CASADO, PA",11.57464789,24.7
1357,2017/4/20,"PUERTO CASADO, PA",137.9,21.1
1358,2017/4/21,"PUERTO CASADO, PA",0.5,23.6
1359,2017/4/22,"PUERTO CASADO, PA",0,24
1360,2017/4/23,"PUERTO CASADO, PA",11.57464789,24.2
1361,2017/4/24,"PUERTO CASADO, PA",11.57464789,25.7
1362,2017/4/25,"PUERTO CASADO, PA",11.57464789,27.8
1363,2017/4/26,"PUERTO CASADO, PA",11.57464789,23.5
1364,2017/4/27,"PUERTO CASADO, PA",11.57464789,17.4
1365,2017/4/28,"PUERTO CASADO, PA",11.57464789,17.8
1366,2017/4/29,"PUERTO CASADO, PA",11.57464789,18.8
1367,2017/4/30,"PUERTO CASADO, PA",11.57464789,21.9
1368,2017/5/1,"PUERTO CASADO, PA",11.57464789,22.8
1369,2017/5/2,"PUERTO CASADO, PA",11.57464789,25
1370,2017/5/3,"PUERTO CASADO, PA",11.57464789,28.1
1371,2017/5/4,"PUERTO CASADO, PA",57.7,21
1372,2017/5/5,"PUERTO CASADO, PA",0,22.3
1373,2017/5/6,"PUERTO CASADO, PA",11.57464789,23.1
1374,2017/5/7,"PUERTO CASADO, PA",11.57464789,28.2
1375,2017/5/8,"PUERTO CASADO, PA",11.57464789,28.3
1376,2017/5/9,"PUERTO CASADO, PA",30.5,23.1
1377,2017/5/10,"PUERTO CASADO, PA",1,23.4
1378,2017/5/11,"PUERTO CASADO, PA",1,25.6
1379,2017/5/12,"PUERTO CASADO, PA",0,27.1
1380,2017/5/13,"PUERTO CASADO, PA",11.57464789,26.4
1381,2017/5/14,"PUERTO CASADO, PA",1.3,21.3
1382,2017/5/15,"PUERTO CASADO, PA",3.3,20.2
1383,2017/5/16,"PUERTO CASADO, PA",4.3,20.9
1384,2017/5/17,"PUERTO CASADO, PA",0,22.7
1385,2017/5/18,"PUERTO CASADO, PA",0.3,26.3
1386,2017/5/19,"PUERTO CASADO, PA",0,25.3
1387,2017/5/20,"PUERTO CASADO, PA",9.4,20.7
1388,2017/5/21,"PUERTO CASADO, PA",26.7,19.5
1389,2017/5/22,"PUERTO CASADO, PA",0,21.9
1390,2017/5/23,"PUERTO CASADO, PA",11.57464789,25.3
1391,2017/5/24,"PUERTO CASADO, PA",11.57464789,26.8
1392,2017/5/25,"PUERTO CASADO, PA",11.57464789,28.6
1393,2017/5/26,"PUERTO CASADO, PA",11.57464789,28.5
1394,2017/5/27,"PUERTO CASADO, PA",2.3,20.2
1395,2017/5/28,"PUERTO CASADO, PA",0,18.4
1396,2017/5/29,"PUERTO CASADO, PA",0,19.2
1397,2017/5/30,"PUERTO CASADO, PA",0,19.2
1398,2017/5/31,"PUERTO CASADO, PA",5.1,17.1
1399,2017/6/1,"PUERTO CASADO, PA",0,16
1400,2017/6/2,"PUERTO CASADO, PA",11.57464789,16
1401,2017/6/3,"PUERTO CASADO, PA",11.57464789,20.6
1402,2017/6/4,"PUERTO CASADO, PA",11.57464789,26.8
1403,2017/6/5,"PUERTO CASADO, PA",11.57464789,24.3
1404,2017/6/6,"PUERTO CASADO, PA",4.3,21.7
1405,2017/6/7,"PUERTO CASADO, PA",3.8,22.6
1406,2017/6/8,"PUERTO CASADO, PA",6.4,22.9
1407,2017/6/9,"PUERTO CASADO, PA",7.4,15.7
1408,2017/6/10,"PUERTO CASADO, PA",0,14.6
1409,2017/6/11,"PUERTO CASADO, PA",11.57464789,16.6
1410,2017/6/12,"PUERTO CASADO, PA",11.57464789,19.9
1411,2017/6/13,"PUERTO CASADO, PA",11.57464789,23.4
1412,2017/6/14,"PUERTO CASADO, PA",11.57464789,24.9
1413,2017/6/15,"PUERTO CASADO, PA",11.57464789,26.4
1414,2017/6/16,"PUERTO CASADO, PA",11.57464789,26.9
1415,2017/6/17,"PUERTO CASADO, PA",11.57464789,26.6
1416,2017/6/18,"PUERTO CASADO, PA",11.57464789,25.2
1417,2017/6/19,"PUERTO CASADO, PA",5.1,14.1
1418,2017/6/20,"PUERTO CASADO, PA",0,13.7
1419,2017/6/21,"PUERTO CASADO, PA",11.57464789,18.2
1420,2017/6/22,"PUERTO CASADO, PA",11.57464789,24.8
1421,2017/6/23,"PUERTO CASADO, PA",11.57464789,27
1422,2017/6/24,"PUERTO CASADO, PA",11.57464789,25.9
1423,2017/6/25,"PUERTO CASADO, PA",11.57464789,26.1
1424,2017/6/26,"PUERTO CASADO, PA",11.57464789,26.8
1425,2017/6/27,"PUERTO CASADO, PA",11.57464789,25.2
1426,2017/6/28,"PUERTO CASADO, PA",11.57464789,25.7
1427,2017/6/29,"PUERTO CASADO, PA",11.57464789,24.3
1428,2017/6/30,"PUERTO CASADO, PA",11.57464789,22.8
1429,2017/7/1,NA,11.57464789,25.67529728
1430,2017/7/2,NA,11.57464789,25.67529728
1431,2017/7/3,NA,11.57464789,25.67529728
1432,2017/7/4,NA,11.57464789,25.67529728
1433,2017/7/5,NA,11.57464789,25.67529728
1434,2017/7/6,NA,11.57464789,25.67529728
1435,2017/7/7,NA,11.57464789,25.67529728
1436,2017/7/8,NA,11.57464789,25.67529728
1437,2017/7/9,"PUERTO CASADO, PA",0.8,23.6
1438,2017/7/10,"PUERTO CASADO, PA",0,25.2
1439,2017/7/11,"PUERTO CASADO, PA",11.57464789,26
1440,2017/7/12,"PUERTO CASADO, PA",11.57464789,24.9
1441,2017/7/13,"PUERTO CASADO, PA",11.57464789,25
1442,2017/7/14,"PUERTO CASADO, PA",11.57464789,26.5
1443,2017/7/15,"PUERTO CASADO, PA",11.57464789,25.7
1444,2017/7/16,"PUERTO CASADO, PA",11.57464789,21.1
1445,2017/7/17,"PUERTO CASADO, PA",11.57464789,9.6
1446,2017/7/18,"PUERTO CASADO, PA",11.57464789,8.4
1447,2017/7/19,"PUERTO CASADO, PA",11.57464789,11.9
1448,2017/7/20,"PUERTO CASADO, PA",11.57464789,13.8
1449,2017/7/21,"PUERTO CASADO, PA",11.57464789,19.1
1450,2017/7/22,"PUERTO CASADO, PA",11.57464789,22.1
1451,2017/7/23,"PUERTO CASADO, PA",11.57464789,26.1
1452,2017/7/24,"PUERTO CASADO, PA",11.57464789,26.2
1453,2017/7/25,"PUERTO CASADO, PA",11.57464789,27.3
1454,2017/7/26,"PUERTO CASADO, PA",11.57464789,25.9
1455,2017/7/27,"PUERTO CASADO, PA",11.57464789,24.1
1456,2017/7/28,"PUERTO CASADO, PA",11.57464789,25.1
1457,2017/7/29,"PUERTO CASADO, PA",11.57464789,25.7
1458,2017/7/30,"PUERTO CASADO, PA",11.57464789,25.1
1459,2017/7/31,"PUERTO CASADO, PA",11.57464789,28.1
1460,2017/8/1,"PUERTO CASADO, PA",11.57464789,27.2
1461,2017/8/2,"PUERTO CASADO, PA",11.57464789,20.7
1462,2017/8/3,"PUERTO CASADO, PA",11.57464789,17.6
1463,2017/8/4,"PUERTO CASADO, PA",11.57464789,17.4
1464,2017/8/5,"PUERTO CASADO, PA",11.57464789,21.6
1465,2017/8/6,"PUERTO CASADO, PA",11.57464789,26.2
1466,2017/8/7,"PUERTO CASADO, PA",11.57464789,28.1
1467,2017/8/8,"PUERTO CASADO, PA",11.57464789,29.8
1468,2017/8/9,"PUERTO CASADO, PA",11.57464789,28.8
1469,2017/8/10,"PUERTO CASADO, PA",11.57464789,30.9
1470,2017/8/11,"PUERTO CASADO, PA",11.57464789,31.6
1471,2017/8/12,"PUERTO CASADO, PA",11.57464789,31.3
1472,2017/8/13,"PUERTO CASADO, PA",8.4,20.3
1473,2017/8/14,"PUERTO CASADO, PA",4.3,16.5
1474,2017/8/15,"PUERTO CASADO, PA",18.5,19.4
1475,2017/8/16,NA,11.57464789,25.67529728
1476,2017/8/17,"PUERTO CASADO, PA",17.5,22.7
1477,2017/8/18,"PUERTO CASADO, PA",0,23.3
1478,2017/8/19,"PUERTO CASADO, PA",11.57464789,28
1479,2017/8/20,"PUERTO CASADO, PA",11.57464789,23.7
1480,2017/8/21,NA,11.57464789,25.67529728
1481,2017/8/22,"PUERTO CASADO, PA",11.57464789,21
1482,2017/8/23,"PUERTO CASADO, PA",11.57464789,28.5
1483,2017/8/24,"PUERTO CASADO, PA",11.57464789,30.9
1484,2017/8/25,"PUERTO CASADO, PA",11.57464789,30.5
1485,2017/8/26,"PUERTO CASADO, PA",11.57464789,30.1
1486,2017/8/27,"PUERTO CASADO, PA",11.57464789,29.7
1487,2017/8/28,"PUERTO CASADO, PA",11.57464789,31.1
1488,2017/8/29,"PUERTO CASADO, PA",11.57464789,31.3
1489,2017/8/30,"PUERTO CASADO, PA",11.57464789,24.3
1490,2017/8/31,"PUERTO CASADO, PA",11.57464789,21.1
1491,2017/9/1,"PUERTO CASADO, PA",11.57464789,29.5
1492,2017/9/2,"PUERTO CASADO, PA",11.57464789,31.1
1493,2017/9/3,"PUERTO CASADO, PA",11.57464789,32.7
1494,2017/9/4,"PUERTO CASADO, PA",11.57464789,31.8
1495,2017/9/5,"PUERTO CASADO, PA",11.57464789,22.8
1496,2017/9/6,"PUERTO CASADO, PA",11.57464789,22.9
1497,2017/9/7,"PUERTO CASADO, PA",11.57464789,28.9
1498,2017/9/8,"PUERTO CASADO, PA",11.57464789,30.3
1499,2017/9/9,"PUERTO CASADO, PA",11.57464789,31.9
1500,2017/9/10,"PUERTO CASADO, PA",11.57464789,32.5
1501,2017/9/11,"PUERTO CASADO, PA",11.57464789,25.2
1502,2017/9/12,"PUERTO CASADO, PA",11.57464789,26.1
1503,2017/9/13,"PUERTO CASADO, PA",11.57464789,28.6
1504,2017/9/14,"PUERTO CASADO, PA",11.57464789,30.7
1505,2017/9/15,"PUERTO CASADO, PA",4.3,20.2
1506,2017/9/16,"PUERTO CASADO, PA",38.1,18.1
1507,2017/9/17,"PUERTO CASADO, PA",0,21.2
1508,2017/9/18,"PUERTO CASADO, PA",11.57464789,24.2
1509,2017/9/19,"PUERTO CASADO, PA",11.57464789,29.1
1510,2017/9/20,"PUERTO CASADO, PA",11.57464789,32.2
1511,2017/9/21,"PUERTO CASADO, PA",11.57464789,32.4
1512,2017/9/22,"PUERTO CASADO, PA",11.57464789,24.5
1513,2017/9/23,"PUERTO CASADO, PA",11.57464789,22.6
1514,2017/9/24,"PUERTO CASADO, PA",4.3,22.6
1515,2017/9/25,"PUERTO CASADO, PA",1.3,26.4
1516,2017/9/26,"PUERTO CASADO, PA",4.3,28
1517,2017/9/27,"PUERTO CASADO, PA",0,30.9
1518,2017/9/28,"PUERTO CASADO, PA",11.57464789,26.6
1519,2017/9/29,"PUERTO CASADO, PA",11.57464789,23.8
1520,2017/9/30,"PUERTO CASADO, PA",78.2,25.4
1521,2017/10/1,"PUERTO CASADO, PA",0,26.9
1522,2017/10/2,"PUERTO CASADO, PA",6.1,21.9
1523,2017/10/3,"PUERTO CASADO, PA",0,22.6
1524,2017/10/4,"PUERTO CASADO, PA",11.57464789,23.8
1525,2017/10/5,"PUERTO CASADO, PA",11.57464789,25.3
1526,2017/10/6,"PUERTO CASADO, PA",11.57464789,31.5
1527,2017/10/7,"PUERTO CASADO, PA",18,29.8
1528,2017/10/8,"PUERTO CASADO, PA",0,29.9
1529,2017/10/9,"PUERTO CASADO, PA",11.57464789,31.2
1530,2017/10/10,"PUERTO CASADO, PA",11.57464789,31.6
1531,2017/10/11,"PUERTO CASADO, PA",11.57464789,31.9
1532,2017/10/12,"PUERTO CASADO, PA",11.57464789,31.1
1533,2017/10/13,"PUERTO CASADO, PA",11.57464789,23.5
1534,2017/10/14,"PUERTO CASADO, PA",11.57464789,17.8
1535,2017/10/15,"PUERTO CASADO, PA",11.57464789,22.4
1536,2017/10/16,"PUERTO CASADO, PA",11.57464789,27.8
1537,2017/10/17,"PUERTO CASADO, PA",11.57464789,31.7
1538,2017/10/18,"PUERTO CASADO, PA",11.57464789,32.8
1539,2017/10/19,"PUERTO CASADO, PA",11.57464789,32.1
1540,2017/10/20,"PUERTO CASADO, PA",3.3,26.1
1541,2017/10/21,"PUERTO CASADO, PA",0,29.4
1542,2017/10/22,"PUERTO CASADO, PA",2.8,25.1
1543,2017/10/23,"PUERTO CASADO, PA",0,23.3
1544,2017/10/24,"PUERTO CASADO, PA",11.57464789,27.6
1545,2017/10/25,"PUERTO CASADO, PA",11.57464789,30.9
1546,2017/10/26,"PUERTO CASADO, PA",11.57464789,29.9
1547,2017/10/27,"PUERTO CASADO, PA",5.1,26.4
1548,2017/10/28,"PUERTO CASADO, PA",0,27.2
1549,2017/10/29,"PUERTO CASADO, PA",2.8,28.2
1550,2017/10/30,"PUERTO CASADO, PA",5.1,27.3
1551,2017/10/31,"PUERTO CASADO, PA",23.1,25.1
1552,2017/11/1,"PUERTO CASADO, PA",0,28.6
1553,2017/11/2,"PUERTO CASADO, PA",11.57464789,28.8
1554,2017/11/3,"PUERTO CASADO, PA",11.57464789,31.5
1555,2017/11/4,"PUERTO CASADO, PA",11.57464789,28.4
1556,2017/11/5,"PUERTO CASADO, PA",11.57464789,23
1557,2017/11/6,"PUERTO CASADO, PA",11.57464789,26.4
1558,2017/11/7,"PUERTO CASADO, PA",11.57464789,27.8
1559,2017/11/8,"PUERTO CASADO, PA",59.9,26.7
1560,2017/11/9,"PUERTO CASADO, PA",2,28.3
1561,2017/11/10,"PUERTO CASADO, PA",0,27
1562,2017/11/11,"PUERTO CASADO, PA",11.57464789,24.3
1563,2017/11/12,"PUERTO CASADO, PA",11.57464789,25.4
1564,2017/11/13,"PUERTO CASADO, PA",11.57464789,26.6
1565,2017/11/14,"PUERTO CASADO, PA",11.57464789,28.6
1566,2017/11/15,"PUERTO CASADO, PA",11.57464789,31.6
1567,2017/11/16,"PUERTO CASADO, PA",11.57464789,30
1568,2017/11/17,"PUERTO CASADO, PA",25.1,26.6
1569,2017/11/18,"PUERTO CASADO, PA",0,26.2
1570,2017/11/19,"PUERTO CASADO, PA",2.8,24.9
1571,2017/11/20,"PUERTO CASADO, PA",0,26.7
1572,2017/11/21,"PUERTO CASADO, PA",11.57464789,29.3
1573,2017/11/22,"PUERTO CASADO, PA",2.3,26.1
1574,2017/11/23,"PUERTO CASADO, PA",0,25.7
1575,2017/11/24,"PUERTO CASADO, PA",11.57464789,28.7
1576,2017/11/25,"PUERTO CASADO, PA",11.57464789,27.7
1577,2017/11/26,"PUERTO CASADO, PA",11.57464789,22.9
1578,2017/11/27,"PUERTO CASADO, PA",11.57464789,24.3
1579,2017/11/28,"PUERTO CASADO, PA",4.1,24.3
1580,2017/11/29,"PUERTO CASADO, PA",0,28
1581,2017/11/30,"PUERTO CASADO, PA",20.3,25.6
1582,2017/12/1,"PUERTO CASADO, PA",55.1,26
1583,2017/12/2,"PUERTO CASADO, PA",0,28.7
1584,2017/12/3,"PUERTO CASADO, PA",11.57464789,29.4
1585,2017/12/4,"PUERTO CASADO, PA",19.3,26.1
1586,2017/12/5,"PUERTO CASADO, PA",0.3,27.4
1587,2017/12/6,"PUERTO CASADO, PA",13.2,27.4
1588,2017/12/7,"PUERTO CASADO, PA",0,28.4
1589,2017/12/8,"PUERTO CASADO, PA",6.6,28.9
1590,2017/12/9,"PUERTO CASADO, PA",0,29.3
1591,2017/12/10,"PUERTO CASADO, PA",6.4,27.3
1592,2017/12/11,"PUERTO CASADO, PA",0,30.2
1593,2017/12/12,"PUERTO CASADO, PA",11.57464789,29.7
1594,2017/12/13,"PUERTO CASADO, PA",11.57464789,30.1
1595,2017/12/14,"PUERTO CASADO, PA",11.57464789,30.9
1596,2017/12/15,"PUERTO CASADO, PA",11.57464789,31.2
1597,2017/12/16,"PUERTO CASADO, PA",11.57464789,31.8
1598,2017/12/17,"PUERTO CASADO, PA",11.57464789,32
1599,2017/12/18,"PUERTO CASADO, PA",11.57464789,29.8
1600,2017/12/19,"PUERTO CASADO, PA",11.57464789,30.2
1601,2017/12/20,"PUERTO CASADO, PA",11.57464789,28.3
1602,2017/12/21,"PUERTO CASADO, PA",11.57464789,25.9
1603,2017/12/22,"PUERTO CASADO, PA",11.57464789,27.3
1604,2017/12/23,"PUERTO CASADO, PA",14.7,26.7
1605,2017/12/24,"PUERTO CASADO, PA",35.6,25.8
1606,2017/12/25,"PUERTO CASADO, PA",4.1,25.4
1607,2017/12/26,"PUERTO CASADO, PA",19.1,25.2
1608,2017/12/27,"PUERTO CASADO, PA",8.1,27.7
1609,2017/12/28,"PUERTO CASADO, PA",0,28.3
1610,2017/12/29,"PUERTO CASADO, PA",1.3,25.9
1611,2017/12/30,"PUERTO CASADO, PA",0,29.2
1612,2017/12/31,"PUERTO CASADO, PA",19.3,30.6
1613,2018/1/1,"PUERTO CASADO, PA",1,30.4
1614,2018/1/2,"PUERTO CASADO, PA",12.7,25.7
1615,2018/1/3,"PUERTO CASADO, PA",42.9,27.2
1616,2018/1/4,"PUERTO CASADO, PA",0,28.8
1617,2018/1/5,"PUERTO CASADO, PA",11.57464789,29.6
1618,2018/1/6,"PUERTO CASADO, PA",11.57464789,29.2
1619,2018/1/7,"PUERTO CASADO, PA",16.3,27.9
1620,2018/1/8,"PUERTO CASADO, PA",0,28.6
1621,2018/1/9,"PUERTO CASADO, PA",11.57464789,28.9
1622,2018/1/10,"PUERTO CASADO, PA",3.6,26.7
1623,2018/1/11,NA,11.57464789,25.67529728
1624,2018/1/12,"PUERTO CASADO, PA",4.1,27.9
1625,2018/1/13,"PUERTO CASADO, PA",0,28.8
1626,2018/1/14,"PUERTO CASADO, PA",11.57464789,27.9
1627,2018/1/15,"PUERTO CASADO, PA",12.4,26.9
1628,2018/1/16,"PUERTO CASADO, PA",2,28.6
1629,2018/1/17,"PUERTO CASADO, PA",0,28.1
1630,2018/1/18,"PUERTO CASADO, PA",20.1,27.2
1631,2018/1/19,"PUERTO CASADO, PA",0.3,26.4
1632,2018/1/20,"PUERTO CASADO, PA",11.2,27.8
1633,2018/1/21,"PUERTO CASADO, PA",0,28.4
1634,2018/1/22,"PUERTO CASADO, PA",8.1,30.2
1635,2018/1/23,"PUERTO CASADO, PA",0,31.1
1636,2018/1/24,"PUERTO CASADO, PA",11.57464789,30.9
1637,2018/1/25,"PUERTO CASADO, PA",11.57464789,29.8
1638,2018/1/26,"PUERTO CASADO, PA",11.57464789,29.2
1639,2018/1/27,"PUERTO CASADO, PA",1,28.3
1640,2018/1/28,"PUERTO CASADO, PA",1,27.4
1641,2018/1/29,"PUERTO CASADO, PA",116.3,26.6
1642,2018/1/30,"PUERTO CASADO, PA",32.3,28
1643,2018/1/31,"PUERTO CASADO, PA",0,29.2
1644,2018/2/1,"PUERTO CASADO, PA",11.57464789,29
1645,2018/2/2,"PUERTO CASADO, PA",11.57464789,28.8
1646,2018/2/3,"PUERTO CASADO, PA",11.57464789,29.9
1647,2018/2/4,"PUERTO CASADO, PA",11.57464789,30.2
1648,2018/2/5,"PUERTO CASADO, PA",11.57464789,29.1
1649,2018/2/6,"PUERTO CASADO, PA",11.57464789,29.4
1650,2018/2/7,"PUERTO CASADO, PA",11.57464789,31.2
1651,2018/2/8,"PUERTO CASADO, PA",11.57464789,30.5
1652,2018/2/9,"PUERTO CASADO, PA",11.57464789,29.3
1653,2018/2/10,"PUERTO CASADO, PA",11.57464789,28.9
1654,2018/2/11,"PUERTO CASADO, PA",0.3,28
1655,2018/2/12,"PUERTO CASADO, PA",29.2,25.1
1656,2018/2/13,"PUERTO CASADO, PA",1,25.1
1657,2018/2/14,"PUERTO CASADO, PA",0,26.3
1658,2018/2/15,"PUERTO CASADO, PA",11.57464789,29.8
1659,2018/2/16,"PUERTO CASADO, PA",11.57464789,28.4
1660,2018/2/17,"PUERTO CASADO, PA",10.2,24.8
1661,2018/2/18,"PUERTO CASADO, PA",8.9,24.2
1662,2018/2/19,"PUERTO CASADO, PA",13,25.8
1663,2018/2/20,"PUERTO CASADO, PA",2,28
1664,2018/2/21,"PUERTO CASADO, PA",0,28.8
1665,2018/2/22,"PUERTO CASADO, PA",11.57464789,27.6
1666,2018/2/23,"PUERTO CASADO, PA",11.57464789,25.5
1667,2018/2/24,"PUERTO CASADO, PA",11.57464789,27.4
1668,2018/2/25,"PUERTO CASADO, PA",11.57464789,27.7
1669,2018/2/26,"PUERTO CASADO, PA",9.1,27.7
1670,2018/2/27,"PUERTO CASADO, PA",37.3,27.4
1671,2018/2/28,"PUERTO CASADO, PA",40.4,28.2
1672,2018/3/1,"PUERTO CASADO, PA",31.2,24.7
1673,2018/3/2,"PUERTO CASADO, PA",10.4,27.2
1674,2018/3/3,"PUERTO CASADO, PA",3.3,28.2
1675,2018/3/4,"PUERTO CASADO, PA",0,28.4
1676,2018/3/5,"PUERTO CASADO, PA",11.57464789,27.7
1677,2018/3/6,"PUERTO CASADO, PA",6.1,26
1678,2018/3/7,"PUERTO CASADO, PA",2.5,27.3
1679,2018/3/8,"PUERTO CASADO, PA",0,27.7
1680,2018/3/9,"PUERTO CASADO, PA",11.57464789,28.6
1681,2018/3/10,"PUERTO CASADO, PA",11.57464789,27.4
1682,2018/3/11,"PUERTO CASADO, PA",11.57464789,29.1
1683,2018/3/12,"PUERTO CASADO, PA",11.57464789,30.4
1684,2018/3/13,"PUERTO CASADO, PA",11.57464789,30.7
1685,2018/3/14,"PUERTO CASADO, PA",11.57464789,30.8
1686,2018/3/15,"PUERTO CASADO, PA",11.57464789,30.8
1687,2018/3/16,"PUERTO CASADO, PA",11.57464789,30.5
1688,2018/3/17,"PUERTO CASADO, PA",11.57464789,30.7
1689,2018/3/18,"PUERTO CASADO, PA",11.57464789,30.7
1690,2018/3/19,"PUERTO CASADO, PA",11.57464789,29.3
1691,2018/3/20,"PUERTO CASADO, PA",0.3,25.2
1692,2018/3/21,"PUERTO CASADO, PA",0.3,24.2
1693,2018/3/22,"PUERTO CASADO, PA",0,25.9
1694,2018/3/23,"PUERTO CASADO, PA",11.57464789,28.9
1695,2018/3/24,"PUERTO CASADO, PA",11.57464789,30.4
1696,2018/3/25,"PUERTO CASADO, PA",23.4,24.9
1697,2018/3/26,"PUERTO CASADO, PA",5.1,19.5
1698,2018/3/27,"PUERTO CASADO, PA",0,19.6
1699,2018/3/28,"PUERTO CASADO, PA",9.7,20.1
1700,2018/3/29,"PUERTO CASADO, PA",0,25.9
1701,2018/3/30,"PUERTO CASADO, PA",11.57464789,26.6
1702,2018/3/31,"PUERTO CASADO, PA",7.4,24.2
1703,2018/4/1,"PUERTO CASADO, PA",0,27.3
1704,2018/4/2,"PUERTO CASADO, PA",11.57464789,26.2
1705,2018/4/3,"PUERTO CASADO, PA",11.57464789,25.3
1706,2018/4/4,"PUERTO CASADO, PA",11.57464789,25.8
1707,2018/4/5,"PUERTO CASADO, PA",11.57464789,28.3
1708,2018/4/6,"PUERTO CASADO, PA",11.57464789,29
1709,2018/4/7,"PUERTO CASADO, PA",11.57464789,28.6
1710,2018/4/8,"PUERTO CASADO, PA",11.57464789,28.7
1711,2018/4/9,"PUERTO CASADO, PA",11.57464789,28
1712,2018/4/10,"PUERTO CASADO, PA",11.57464789,29.4
1713,2018/4/11,"PUERTO CASADO, PA",11.57464789,28.3
1714,2018/4/12,"PUERTO CASADO, PA",11.57464789,29
1715,2018/4/13,"PUERTO CASADO, PA",11.57464789,27.6
1716,2018/4/14,"PUERTO CASADO, PA",0,24.8
1717,2018/4/15,"PUERTO CASADO, PA",0,27
1718,2018/4/16,"PUERTO CASADO, PA",4.3,25.7
1719,2018/4/17,"PUERTO CASADO, PA",0,25
1720,2018/4/18,"PUERTO CASADO, PA",0.5,25.6
1721,2018/4/19,"PUERTO CASADO, PA",30.2,26.2
1722,2018/4/20,"PUERTO CASADO, PA",0,27.9
1723,2018/4/21,"PUERTO CASADO, PA",11.57464789,28.7
1724,2018/4/22,"PUERTO CASADO, PA",11.57464789,28.6
1725,2018/4/23,"PUERTO CASADO, PA",11.57464789,29.7
1726,2018/4/24,"PUERTO CASADO, PA",11.57464789,28.3
1727,2018/4/25,"PUERTO CASADO, PA",11.57464789,27.4
1728,2018/4/26,"PUERTO CASADO, PA",11.57464789,28.8
1729,2018/4/27,"PUERTO CASADO, PA",11.57464789,27.7
1730,2018/4/28,"PUERTO CASADO, PA",11.57464789,28.9
1731,2018/4/29,"PUERTO CASADO, PA",11.57464789,31.3
1732,2018/4/30,"PUERTO CASADO, PA",11.57464789,29.6
1733,2018/5/1,"PUERTO CASADO, PA",11.57464789,28.7
1734,2018/5/2,"PUERTO CASADO, PA",11.57464789,29.1
1735,2018/5/3,"PUERTO CASADO, PA",11.57464789,28.6
1736,2018/5/4,"PUERTO CASADO, PA",11.57464789,27.7
1737,2018/5/5,"PUERTO CASADO, PA",42.2,24.2
1738,2018/5/6,"PUERTO CASADO, PA",63.5,25.2
1739,2018/5/7,"PUERTO CASADO, PA",0,28.1
1740,2018/5/8,"PUERTO CASADO, PA",11.57464789,28.7
1741,2018/5/9,"PUERTO CASADO, PA",11.57464789,27.9
1742,2018/5/10,"PUERTO CASADO, PA",11.57464789,28.6
1743,2018/5/11,"PUERTO CASADO, PA",31.2,22.6
1744,2018/5/12,"PUERTO CASADO, PA",0,20.8
1745,2018/5/13,"PUERTO CASADO, PA",11.57464789,21.1
1746,2018/5/14,"PUERTO CASADO, PA",11.57464789,24.1
1747,2018/5/15,"PUERTO CASADO, PA",11.57464789,28.3
1748,2018/5/16,"PUERTO CASADO, PA",48.5,25.1
1749,2018/5/17,"PUERTO CASADO, PA",0,24
1750,2018/5/18,"PUERTO CASADO, PA",11.57464789,24.5
1751,2018/5/19,"PUERTO CASADO, PA",22.4,20.4
